code,symbol,name,industry
544181,AWFIS,Awfis Space Solutions Ltd,
544183,ASSOCIATED,Associated Coaters Ltd,
544184,BOROSCI,Borosil Scientific Ltd,
544185,ADTECH,Adtech Systems Ltd,
544186,TOTEM,Forbes Precision Tools and Machine Parts Ltd,
544187,KRONOX,Kronox Lab Sciences Ltd,
544188,MAGENTA,Magenta Lifecare Ltd,
544189,SATTRIX,Sattrix Information Security Ltd,
544190,3CIT,3C IT Solutions and Telecoms (India) Ltd,
544191,PURPLEFIN,Purple Finance Ltd,
544192,IXIGO,Le Travenues Technology Ltd,
544193,MID150CASE,ZERODHA NIFTY MIDCAP 150 ETF,
544194,TOP100CASE,ZERODHA NIFTY 100 ETF,
544195,COTFAB,United Cotfab Ltd,
544196,BBNPNBETF,Baroda BNP Paribas Nifty Bank ETF,
544197,RETAIL,JHS Svendgaard Retail Ventures Ltd,
544198,DEEDEV,Dee Development Engineers Ltd,
544199,GEMENVIRO,GEM Enviro Management Ltd,
544200,AFIL,Akme Fintrade (India) Ltd,
544201,DFPL,Dindigul Farm Product Ltd,
544202,STANLEY,Stanley Lifestyles Ltd,
544203,ABDL,Allied Blenders and Distillers Ltd,
544204,VRAJ,Vraj Iron And Steel Ltd,
544205,NPL,National Peroxide Ltd,
544207,RELIABLE,Reliable Data Services Ltd,
544209,BANSALWIRE,Bansal Wire Industries Ltd,
544210,EMCURE,Emcure Pharmaceuticals Ltd,
544212,EVINDIA,Mirae Asset Nifty EV and New Age Automotive ETF,
544213,ACLD,Aelea Commodities Ltd,
544214,THREEMPAPE,Three M Paper Boards Ltd,
544215,SBINEQWETF,SBI NIFTY50 EQUAL WEIGHT ETF,
544216,OILIETF,ICICI Prudential Nifty Oil & Gas ETF,
544217,SANSTAR,Sanstar Ltd,
544218,ABSLPSE,Aditya Birla Sun Life Nifty PSE ETF,
544219,VVIPIL,VVIP Infratech Ltd,
544220,CTLLAB,Clinitech Laboratory Ltd,
544221,KIZI,Kizi Apparels Ltd,
544222,AKUMS,Akums Drugs and Pharmaceuticals Ltd,
544223,CEIGALL,Ceigall India Ltd,
544224,AFCOM,Afcom Holdings Ltd,
544225,OLAELEC,Ola Electric Mobility Ltd,
544226,FIRSTCRY,Brainbees Solutions Ltd,
544227,UNIECOM,Unicommerce Esolutions Ltd,
544229,METALIETF,ICICI Prudential Nifty Metal ETF,
544230,SSDL,Saraswati Saree Depot Ltd,
544231,BROACH,Broach Lifecare Hospital Ltd,
544232,INTERARCH,Interarch Building Solutions Ltd,
544233,MFML,Mahalaxmi Fabric Mills Ltd,
544234,GLOBALE,Globale Tessile Ltd,
544235,ORIENTTECH,Orient Technologies Ltd,
544236,RAL,Resourceful Automobile Ltd,
544237,RAPID,Rapid Multimodal logistics Ltd,
544238,PREMIERENE,Premier Energies Ltd,
544239,ECOSMOBLTY,ECOS (India) Mobility & Hospitality Ltd,
544240,RAYMONDLSL,Raymond Lifestyle Ltd,
544241,MULTICAP,Mirae Asset Nifty500 Multicap 50:25:25 ETF,
544242,TRAVELS,Travels & Rentals Ltd,
544243,STYLEBAAZA,Baazar Style Retail Ltd,
544244,GALAPREC,Gala Precision Engineering Ltd,
544245,NHL,Naturewings Holidays Ltd,
544246,RVTH,Revathi Equipment India Ltd,
544247,TOP10ADD,DSP Nifty Top 10 Equal Weight ETF,
544248,MACHLTD,Mach Travel Solutions Ltd,
544249,BALAJEE,Shree Tirupati Balajee Agro Trading Company Ltd,
544250,SANOFICONR,Sanofi Consumer Healthcare India Ltd,
544251,SSL,Share Samadhan Ltd,
544252,BAJAJHFL,Bajaj Housing Finance Ltd,
544253,KROSS,Kross Ltd,
544254,TOLINS,Tolins Tyres Ltd,
544256,PNGJL,P N Gadgil Jewellers Ltd,
544257,SAFE,Sodhani Academy of Fintech Enablers Ltd,
544258,WCIL,Western Carriers (India) Ltd,
544259,PFL,Popular Foundations Ltd,
544260,NORTHARC,Northern Arc Capital Ltd,
544261,ARKADE,Arkade Developers Ltd,
544262,MANBA,Manba Finance Ltd,
544263,KRN,KRN Heat Exchanger And Refrigeration Ltd,
544264,DIFFNKG,Diffusion Engineers Ltd,
544265,NEXXUS,Nexxus Petro Industries Ltd,
544266,BANKPSU,Mirae Asset Nifty PSU Bank ETF,
544267,SUBAM,Subam Papers Ltd,
544268,METAL,Mirae Asset Nifty Metal ETF,
544269,NPFL,Neopolitan Pizza And Foods Ltd,
544270,KGVL,Khyati Global Ventures Ltd,
544271,GARUDA,Garuda Construction and Engineering Ltd,
544272,SHIVTEXCHEM,Shiv Texchem Ltd,
544273,MGEL,Mangalam Global Enterprise Ltd,
544274,HYUNDAI,Hyundai Motor India Ltd,
544275,VAL30IETF,ICICI Prudential Nifty200 Value 30 ETF,
544276,DBEIL,Deepak Builders and Engineers India Ltd,
544277,WAAREEENER,Waaree Energies Ltd,
544278,OCCLLTD,OCCL Ltd,
544279,GODAVARIB,Godavari Biorefineries Ltd,
544280,AFCONS,Afcons Infrastructure Ltd,
544281,ABINFRA,A B Infrabuild Ltd,
544282,SAGILITY,Sagility Ltd,
544283,ACMESOLAR,ACME Solar Holdings Ltd,
544285,SWIGGY,Swiggy Ltd,
544286,NIVABUPA,Niva Bupa Health Insurance Company Ltd,
544287,MANGALCOMP,Mangal Compusolution Ltd,
544288,BLACKBUCK,Black Buck Ltd,
544289,NTPCGREEN,NTPC Green Energy Ltd,
544290,EIEL,Enviro Infra Engineers Ltd,
544291,RAJESH,Rajesh Power Services Ltd,
544292,ONESOURCE,Onesource Specialty Pharma Ltd,
544293,SURAKSHA,Suraksha Diagnostic Ltd,
544294,ROSSTECH,Rossell Techsys Ltd,
544296,NISUS,Nisus Finance Services Co Ltd,
544301,ODIGMA,Odigma Consultancy Solutions Ltd,
544302,INNOVANA,Innovana Thinklabs Ltd,
544303,TTC,Toss The Coin Ltd,
544304,JUNGLECAMP,Jungle Camps India Ltd,
544305,MOBIKWIK,One Mobikwik Systems Ltd,
544306,SAILIFE,Sai Life Sciences Ltd,
544307,VMM,Vishal Mega Mart Ltd,
544308,HILLTONE,Hilltone Software and Gases Ltd,
544309,IKS,Inventurus Knowledge Solutions Ltd,
544310,YASHHV,Yash Highvoltage Ltd,
544311,IGIL,International Gemological Institute Ltd,
544312,HAMPS,Hamps Bio Ltd,
544313,NACDAC,NACDAC Infrastructure Ltd,
544314,SANATHAN,Sanathan Textiles Ltd,
544315,CEWATER,Concord Enviro Systems Ltd,
544316,DAMCAPITAL,DAM Capital Advisors Ltd,
544317,TRANSRAILL,Transrail Lighting Ltd,
544318,MAMATA,Mamata Machinery Ltd,
544319,SENORES,Senores Pharmaceuticals Ltd,
544320,CARRARO,Carraro India Ltd,
544321,VENTIVE,Ventive Hospitality Ltd,
544322,UNIMECH,Unimech Aerospace and Manufacturing Ltd,
544323,CONSUMER,Mirae Asset Nifty India New Age Consumption ETF,
544324,CITICHEM,Citichem India Ltd,
544325,ITCHOTELS,ITC Hotels Ltd,
544326,ECAPINSURE,Edelweiss BSE Capital Markets & Insurance ETF,
544327,TECHNICHEM,Technichem Organics Ltd,
544328,INDOFARM,Indo Farm Equipment Ltd,
544329,VANDU,Leo Dryfruits & Spices Trading Ltd,
544330,PARMESHWAR,Parmeshwar Metal Ltd,
544331,DAVIN,Davin Sons Retail Ltd,
544332,FABCLEAN,Fabtech Technologies Cleanrooms Ltd,
544333,SETL,Standard Engineering Technology Ltd,
544334,INDOBELL,Indobell Insulations Ltd,
544335,BRGIL,B.R.Goyal Infrastructure Ltd,
544336,QUADFUTURE,Quadrant Future Tek Ltd,
544337,AVAX,Avax Apparels and Ornaments Ltd,
544339,LAXMIDENTL,Laxmi Dental Ltd,
544340,RIKHAV,Rikhav Securities Ltd,
544341,LGLL,Landmark Global Learning Ltd,
544342,STALLION,Stallion India Fluorochemicals Ltd,
544343,CNINFOTECH,Capitalnumbers Infotech Ltd,
544344,SHRIPISTON,Shriram Pistons & Rings Ltd,
544345,DENTA,Denta Water and Infra Solutions Ltd,
544346,RRECL,RDB Real Estate Constructions Ltd,
544347,CLN,CLN Energy Ltd,
544348,GBLOGISTIC,GB Logistics Commerce Ltd,
544349,HMEML,H.M. Electro Mech Ltd,
544350,AGARWALEYE,Dr. Agarwals Health Care Ltd,
544351,MALPANI,Malpani Pipes And Fittings Ltd,
544352,NEXT30ADD,DSP BSE Sensex Next 30 ETF,
544353,AMWILL,Amwill Health Care Ltd,
544354,SOLARIUM,Solarium Green Energy Ltd,
544355,JUBLCPL,Jubilant Agri and Consumer Products Ltd,
544356,AJAXENGG,AJAX Engineering Ltd,
544361,COVANCE,Covance Softsol Ltd,
544362,HEXT,Hexaware Technologies Ltd,
544364,BAJAJINDEF,Indef Manufacturing Ltd,
544365,SHANMUGA,Shanmuga Hospital Ltd,
544366,LKMEHTA,L.K.Mehta Polymers Ltd,
544367,QPOWER,Quality Power Electrical Equipments Ltd,
544368,SWASTH,Swasth Foodtech India Ltd,
544369,BEEZAASAN,Beezaasan Explotech Ltd,
544370,NUKLEUS,Nukleus Office Solutions Ltd,
544371,VIKRAMAR,Vikram Aroma Ltd,
544372,SHREENATH,Shreenath Paper Products Ltd,
544373,NAPSGLOBAL,NAPS Global India Ltd,
544376,SELECTIPO,Mirae Asset BSE Select IPO ETF,
544377,EQUAL200,Mirae Asset BSE 200 Equal Weight ETF,
544378,PSPL,PDP Shipping & Projects Ltd,
544379,PRABHA,Prabha Energy Ltd,
544381,SUPERIRON,Super Iron Foundry Ltd,
544382,AXISVALUE,Axis Nifty500 Value 50 ETF,
544383,PPARIVAH,Paradeep Parivahan Ltd,
544385,SBIBPB,SBI BSE PSU BANK ETF,
544386,SPECTRUM,Spectrum Electrical Industries Ltd,
544387,DESCO,Desco Infratech Ltd,
544388,IDENTIXWEB,Identixweb Ltd,
544390,ENRIN,Siemens Energy India Ltd,
544391,RETAGGIO,Retaggio Industries Ltd,
544392,SPINAROO,Spinaroo Commercial Ltd,
544393,INFONATIVE,Infonative Solutions Ltd,
544394,EVIETF,ICICI Prudential Nifty EV & New Age Automotive ETF,
544395,STLNETWORK,STL Networks Ltd,
544396,NPST,Network People Services Technologies Ltd,
544397,ATHERENERG,Ather Energy Ltd,
544398,KENRIK,Kenrik Industries Ltd,
544399,SRIGEE,Srigee Dlm Ltd,
544400,MANOJJEWEL,Manoj Jewellers Ltd,
544401,EQUAL50,Mirae Asset Nifty50 Equal Weight ETF,
544402,JASH,Jash Engineering Ltd,
544403,ABLBL,Aditya Birla Lifestyle Brands Ltd,
544404,BORANA,Borana Weaves Ltd,
544405,BELRISE,Belrise Industries Ltd,
544406,UNIFIED,Unified Data Tech Solutions Ltd,
544407,AEGISVOPAK,Aegis Vopak Terminals Ltd,
544408,THELEELA,Leela Palaces Hotels & Resorts Ltd,
544409,ASTONEALAB,Astonea Labs Ltd,
544410,PROSTARM,Prostarm Info Systems Ltd,
544411,SCODATUBES,Scoda Tubes Ltd,
544412,3BFILMS,3B Films Ltd,
544413,DIGITIDE,Digitide Solutions Ltd,
544414,BLUSPRING,Bluspring Enterprises Ltd,
544415,SNXT30BEES,Nippon India BSE Sensex Next 30 ETF,
544416,KRISHIVAL,Krishival Foods Ltd,
544417,ATENPAPERS,Aten Papers & Foam Ltd,
544418,OSWALPUMPS,Oswal Pumps Ltd,
544419,ARIS,ArisInfra Solutions Ltd,
544420,RAYMONDREL,Raymond Realty Ltd,
544421,ELLEN,Ellenbarrie Industrial Gases Ltd,
544422,ABRFL,Abram Food Ltd,
544423,KALPATARU,Kalpataru Ltd,
544424,GLOBECIVIL,Globe Civil Projects Ltd,
544425,AJCJEWEL,AJC Jewel Manufacturers Ltd,
544426,ICON,Icon Facilitators Ltd,
544427,TOP15IETF,ICICI Prudential Nifty Top 15 Equal Weight ETF,
544428,SEVL,Supertech Ev Ltd,
544429,HDBFS,HDB Financial Services Ltd,
544430,SAMBHV,Sambhv Steel Tubes Ltd,
544431,ACEALPHA,Ace Alpha Tech Ltd,
544432,IGCL,Indogulf Cropsciences Ltd,
544433,VALINDIA,Valencia India Ltd,
544434,NEETUYOSHI,Neetu Yoshi Ltd,
544435,ADCOUNTY,Adcounty Media India Ltd,
544436,VANDAN,Vandan Foods Ltd,
544437,MARCLOIRE,Marc Loire Fashions Ltd,
544438,INTERNET,Mirae Asset Nifty India Internet ETF,
544439,CRIZAC,Crizac Ltd,
544440,CRYOGENIC,Cryogenic Ogs Ltd,
544441,METAINFO,Meta Infotech Ltd,
544442,CHEMKART,Chemkart India Ltd,
544443,TRAVELFOOD,Travel Food Services Ltd,
544444,GLEN,Glen Industries Ltd,
544445,APL,Asston Pharmaceuticals Ltd,
544446,ADVENTHTL,Advent Hotels International Ltd,
544447,SMARTWORKS,Smartworks Coworking Spaces Ltd,
544448,PASHUPATI,Pashupati Cotspin Ltd,
544449,ANTHEM,Anthem Biosciences Ltd,
544450,CHEMBONDCH,Chembond Chemicals Ltd,
544451,MONIKA,Monika Alcobev Ltd,
544452,SWASTIKAAL,Swastika Castal Ltd,
544453,MSECL,Monarch Surveyors and Engineering Consultants Ltd,
544454,INDIQUBE,Indiqube Spaces Ltd,
544455,EBGNG,GNG Electronics Ltd,
544456,RMDRIP,R M Drip and Sprinklers Systems Ltd,
544457,BRIGHOTEL,Brigade Hotel Ventures Ltd,
544458,SHREEREF,Shree Refrigerations Ltd,
544459,SHANTIGOLD,Shanti Gold International Ltd,
544460,PATELCHEM,Patel Chem Specialities Ltd,
544461,EUROBOND,Euro Panel Products Ltd,
544463,REPONO,Repono Ltd,
544464,UML,Umiya Mobile Ltd,
544465,LAXMIINDIA,Laxmi India Finance Ltd,
544466,CPPLUS,Aditya Infotech Ltd,
544467,NSDL,National Securities Depository Ltd,
544468,BDI,B. D. Industries (Pune) Ltd,
544469,LOTUSDEV,Sri Lotus Developers and Realty Ltd,
544470,MBEL,M & B Engineering Ltd,
544471,TAKYON,Takyon Networks Ltd,
544472,MEHUL,Mehul Colours Ltd,
544473,GROWWPOWER,Groww BSE Power ETF,
544474,BLT,BLT Logistics Ltd,
544475,ESSEX,Essex Marine Ltd,
544476,JSLL,Jeena Sikho Lifecare Ltd,
544477,HILINFRA,Highway Infrastructure Ltd,
544479,ALLTIME,All Time Plastics Ltd,
544480,JSWCEMENT,JSW Cement Ltd,
544482,STARIMAGIN,Star Imaging And Path Lab Ltd,
544483,ICODEX,Icodex Publishing Solutions Ltd,
544484,BLUESTONE,BlueStone Jewellery and Lifestyle Ltd,
544485,REGAAL,Regaal Resources Ltd,
544487,PATELRMART,Patel Retail Ltd,
544488,VIKRAMSOLR,Vikram Solar Ltd,
544489,LGT,LGT Business Connextions Ltd,
544490,SHREEJISPG,Shreeji Shipping Global Ltd,
544491,GEMAROMA,Gem Aromatics Ltd,
544492,MEIL,Mangal Electrical Industries Ltd,
544493,MANUFGBEES,Nippon India Nifty India Manufacturing ETF,
544494,GLOBTIER,Globtier Infotech Ltd,
544495,NISMGMT,NIS Management Ltd,
544496,VIKRAN,Vikran Engineering Ltd,
544497,AHCL,Anlon Healthcare Ltd,
544498,OVAL,Oval Projects Engineering Ltd,
544499,CPEDU,Career Point Edutech Ltd,
544500,ABRIL,Abril Paper Tech Ltd,
544501,SUGSLLOYD,Sugs Lloyd Ltd,
544502,AMANTA,Amanta Healthcare Ltd,
544503,RACHIT,Rachit Prints Ltd,
544504,GOELCONS,Goel Construction Company Ltd,
544505,AUSTERE,Austere Systems Ltd,
544506,SHARVAYA,Sharvaya Metals Ltd,
544507,SML100CASE,Zerodha Nifty Smallcap 100 ETF,
544508,VASHISHTHA,Vashishtha Luxury Fashion Ltd,
544509,KRUPALU,Krupalu Metals Ltd,
544510,NCML,Nilachal Carbo Metalicks Ltd,
544511,KARBON,Karbonsteel Engineering Ltd,
544512,SHRINGARMS,Shringar House of Mangalsutra Ltd,
544513,DEVX,Dev Accelerator Ltd,
544514,CITYSQUARE,Jay Ambe Supermarkets Ltd,
544515,URBANCO,Urban Company Ltd,
544516,AIRFLOA,Airfloa Rail Technology Ltd,
544517,BUILDPRO,Shankara Buildpro Ltd,
544518,LTELEVATOR,L. T. Elevator Ltd,
544519,EUROPRATIK,Euro Pratik Sales Ltd,
544520,SAMPAT,Sampat Aluminium Ltd,
544521,VMSTMT,VMS TMT Ltd,
544522,ABCOTS,A B Cotspin India Ltd,
544523,IVALUE,Ivalue Infosolutions Ltd,
544524,JDCABLES,JD Cables Ltd,
544525,GKENERGY,GK Energy Ltd,
544526,SAATVIKGL,Saatvik Green Energy Ltd,
544527,ATLANTAELE,Atlanta Electricals Ltd,
544528,GANESHCP,Ganesh Consumer Products Ltd,
544529,APPL,Aptus Pharma Ltd,
544530,ARSSBL,Anand Rathi Share And Stock Brokers Ltd,
544531,TRUECOLORS,True Colors Ltd,
544532,SOLARWORLD,Solarworld Energy Solutions Ltd,
544533,STYL,Seshaasai Technologies Ltd,
544534,JARO,Jaro Institute of Technology Management and Research Ltd,
544535,BHARATROHAN,Bharatrohan Airborne Innovations Ltd,
544536,WEALTH,Wealth First Portfolio Managers Ltd,
544537,JAINREC,Jain Resource Recycling Ltd,
544538,PRARUH,Praruh Technologies Ltd,
544539,SOLVEX,Solvex Edibles Ltd,
544540,EPACKPEB,Epack Prefab Technologies Ltd,
544541,SYSTEMATIC,Systematic Industries Ltd,
544542,JUSTO,Justo Realfintech Ltd,
544543,BMWVENTLTD,BMW Ventures Ltd,
544544,TELGE,Telge Projects Ltd,
544545,TRUALT,Trualt Bioenergy Ltd,
544546,CHTR,Chatterbox Technologies Ltd,
544547,JKIPL,Jinkushal Industries Ltd,
544548,GPAPL,Gujarat Peanut And Agri Products Ltd,
544549,EARKART,Earkart Ltd,
544550,PACEDIGITK,Pace Digitek Ltd,
544551,BHAVIK,Bhavik Enterprises Ltd,
544552,RDGAIL,Rukmani Devi Garg Agro Impex Ltd,
544553,MPKSTEELS,M P K Steels (I) Ltd,
544554,KVSCASTING,KVS Castings Ltd,
544555,AMEENJI,Ameenji Rubber Ltd,
544556,DHILLON,Dhillon Freight Carrier Ltd,
544557,GLOTTIS,Glottis Ltd,
544558,FABTECH,Fabtech Technologies Ltd,
544559,OML,Om Metallogic Ltd,
544560,SODHACAP,Sodhani Capital Ltd,
544561,CHIRAHARIT,Chiraharit Ltd,
544562,ADVANCE,Advance Agrolife Ltd,
544563,ZELIO,Zelio E Mobility Ltd,
544564,OMFREIGHT,Om Freight Forwarders Ltd,
544565,VALPLAST,Valplast Technologies Ltd,
544566,SUNSKY,Sunsky Logistics Ltd,
544567,INFINITY,Infinity Infoway Ltd,
544568,ZAPPFRESH,DSM Fresh Foods Ltd,
544569,TMCV,Tata Motors Ltd,
544570,WEWORK,WeWork India Management Ltd,
544571,NSBBPO,NSB BPO Solutions Ltd,
544572,SKFINDUS,SKF India (Industrial) Ltd,
544574,TATACAP,Tata Capital Ltd,
544575,MITTALSTL,Mittal Sections Ltd,
544576,LGEINDIA,LG Electronics India Ltd,
544577,WORTHPERI,Worth Peripherals Ltd,
544578,RUBICON,Rubicon Research Ltd,
544580,CRAMC,Canara Robeco Asset Management Company Ltd,
544581,FLEXIADD,DSP Nifty500 Flexicap Quality 30 ETF,
544582,SHLOKKA,Shlokka Dyes Ltd,
544583,CANHLIFE,Canara HSBC Life Insurance Company Ltd,
544584,SKM,SK Minerals & Additives Ltd,
544585,SIHORA,Sihora Industries Ltd,
544586,NIFTYCASE,Zerodha Nifty 50 ETF,
544587,MIDWESTLTD,Midwest Ltd,
544588,MHLSRG,SBI Mutual Fund,
544589,MHLSRD,SBI Mutual Fund,
544590,MHLSRDR,SBI Mutual Fund,
544591,MHLSDG,SBI Mutual Fund,
544592,MHLSDD,SBI Mutual Fund,
544593,MHLSDDR,SBI Mutual Fund,
544594,TRADEUNO,Game Changers Texfab Ltd,
544595,ORKLAINDIA,Orkla India Ltd,
544596,SAFECURE,Safecure Services Ltd,
544597,PIRAMALFIN,Piramal Finance Ltd,
544598,ACCURACY,Accuracy Shipping Ltd,
544599,STUDDS,Studds Accessories Ltd,
544600,LENSKART,Lenskart Solutions Ltd,
544603,GROWW,Billionbrains Garage Ventures Ltd,
544604,ENERGY,Mirae Asset Nifty Energy ETF,
544605,SMALL250,Mirae Asset Nifty Smallcap 250 ETF,
544606,PINELABS,Pine Labs Ltd,
544607,SHTL,Shining Tools Ltd,
544608,EMMVEE,Emmvee Photovoltaic Power Ltd,
544609,PWL,Physicswallah Ltd,
544610,WORKMATES,Workmates Core2Cloud Solution Ltd,
544611,MAHALIFE,Mahamaya Lifesciences Ltd,
544612,TENNIND,Tenneco Clean Air India Ltd,
544613,UTLSOLAR,Fujiyama Power Systems Ltd,
544614,CAPILLARY,Capillary Technologies India Ltd,
544615,KSR,KSR Footwear Ltd,
544616,GALLARD,Gallard Steel Ltd,
544617,EXCELSOFT,Excelsoft Technologies Ltd,
544618,ESENSEX,Edelweiss BSE Sensex ETF,
544619,SUDEEPPHRM,Sudeep Pharma Ltd,
544620,MSCIADD,MSCIADD,
544621,SSMD,SSMD Agrotech India Ltd,
544622,KWIL,Kwality Walls (India) Ltd,
544623,MNFL,Mother Nutri Foods Ltd,
544624,KKSILK,K K Silk Mills Ltd,
544625,LOGICIEL,Logiciel Solutions Ltd,
544626,EXATO,Exato Technologies Ltd,
544627,PURPLEWAVE,Purple Wave Infocom Ltd,
544628,ASTRONMULT,Astron Multigrain Ltd,
544629,RAVEL,Ravelcare Ltd,
544630,HELLOJI,Helloji Holidays Ltd,
544631,CNL,Creative Newtech Ltd,
544632,MEESHO,Meesho Ltd,
544633,VIDYAWIRES,Vidya Wires Ltd,
544634,AEQUS,Aequs Ltd,
544635,LUXURY,Luxury Time Ltd,
544636,WOSAL,Western Overseas Study Abroad Ltd,
544637,METHODHUB,Methodhub Software Ltd,
544640,RDEL,Riddhi Display Equipments Ltd,
544641,KVTOYS,K. V. Toys India Ltd,
544642,WAKEFIT,Wakefit Innovations Ltd,
544643,PRODOCS,Prodocs Solutions Ltd,
544644,CORONA,Corona Remedies Ltd,
544645,PARKHOSPS,Park Medi World Ltd,
544646,SHIPWAVES,Shipwaves Online Ltd,
544647,NEPHROPLUS,Nephrocare Health Services Ltd,
544648,UNISEM,Unisem Agritech Ltd,
544649,TSIFDG,Titanium Hybrid Long-Short Fund Direct Plan Growth,
544650,TSIFDIR,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment,
544651,TSIFRG,Titanium Hybrid Long-Short Fund Regular Plan Growth,
544652,TSIFRIP,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout,
544653,TSIFRIR,Titanium Hybrid Long-Short Fund Regular Plan IDCW Reinvestment,
544654,SMALLADD,DSP Nifty Smallcap 250 ETF,
544655,MIDCAPADD,DSP Nifty Midcap 150 ETF,
544656,HRS,HRS Aluglaze Ltd,
544657,PAJSON,Pajson Agro India Ltd,
544658,ICICIAMC,ICICI Prudential Asset Management Company Ltd,
544659,STANBIK,Stanbik Agro Ltd,
544660,TOP20,Mirae Asset Nifty Top 20 Equal Weight ETF,
544661,DIVIDEND,Mirae Asset BSE 500 Dividend Leaders 50 ETF,
544662,SIMANDHAR,Simandhar Impex Ltd,
544663,NEPLOG,Neptune Logitek Ltd,
544664,KSHINTL,KSH International Ltd,
544665,GLOBALLOG,Global Ocean Logistics India Ltd,
544666,GKSL,Gujarat Kidney and Super Speciality Ltd,
544667,DACHEPALLI,Dachepalli Publishers Ltd,
544668,NANTA,Nanta Tech Ltd,
544669,ADMACH,Admach Systems Ltd,
544670,BAIKAKAJI,Bai-Kakaji Polymers Ltd,
544671,ATIL,Apollo Techno Industries Ltd,
544673,MDRC,Modern Diagnostic & Research Centre Ltd,
544674,NEXT50ADD,DSP Nifty Next 50 ETF,
544675,GTIL,Gabion Technologies India Ltd,
544676,YAJUR,Yajur Fibres Ltd,
544677,DEFRAIL,Defrail Technologies Ltd,
544678,BHARATCOAL,Bharat Coking Coal Ltd,
544679,AMAGI,Amagi Media Labs Ltd,
544680,NARMADESH,Narmadesh Brass Industries Ltd,
544681,INDOSMC,INDO SMC Ltd,
544682,GRERENEW,GRE Renew Enertech Ltd,
544683,ARITAS,Aritas Vinyl Ltd,
544684,DIGILOGIC,Digilogic Systems Ltd,
544685,SHADOWFAX,Shadowfax Technologies Ltd,
544686,SHAYONAENG,Shayona Engineering Ltd,
544687,HANNAH,Hannah Joseph Hospital Ltd,
544688,KASTURI,Kasturi Metal Composite Ltd,
544689,ARSIFHRG,Arudha Hybrid Long- Short Fund Regular Plan-Growth,
544690,ARSIFHRMD,Arudha Hybrid Long- Short Fund Regular Plan-Monthly IDCW,
544691,ARSIFHDG,Arudha Hybrid Long- Short Fund Direct Plan-Growth,
544692,ARSIFHRHD,Arudha Hybrid Long- Short Fund Direct Plan-Half yearly IDCW,
544693,KANISHK,Kanishk Aluminium India Ltd,
544694,ANL,Accretion Nutraveda Ltd,
544695,MSAFE,Msafe Equipments Ltd,
544696,ISIFHLSG,iSIF Hybrid Long-Short Fund - Growth,
544697,ISIFHLSDG,iSIF Hybrid Long-Short Fund - Direct Plan - Growth,
544698,PANHR,PAN HR Solution Ltd,
544699,AYE,Aye Finance Ltd,
544700,FRACTAL,Fractal Analytics Ltd,
544701,HEALTHCARE,Mirae Asset Nifty 500 Healthcare ETF,
544702,DCMSIL,DCM Shriram International Ltd,
544703,DSFCL,DCM Shriram Fine Chemicals Ltd,
544704,INFRA,Mirae Asset Nifty India Infrastructure & LogisticsETF,
544705,DEFENCE,Mirae Asset BSE India Defence ETF,
544706,ABSLMSCIN,Aditya Birla Sun Life MSCI India ETF,
544707,FIL,Fractal Industries Ltd,
544708,YASHHTEJ,Yashhtej Industries (India) Ltd,
544709,GAUDIUMIVF,Gaudium IVF and Women Health Ltd,
544710,ACCORDTS,Accord Transformer & Switchgear Ltd,
544711,KIAASA,Kiaasa Retail Ltd,
544716,SRTL,Shree Ram Twistex Ltd,
544717,CLEANMAX,Clean Max Enviro Energy Solutions Ltd,
544718,PNGSREVA,PNGS Reva Diamond Jewellery Ltd,
544719,ABSL10BANK,Aditya Birla Sun Life BSE Top 10 Banks ETF,
544720,OMNI,Omnitech Engineering Ltd,
544721,GROWWHOSPI,Groww BSE Hospitals ETF,
544722,SBIMIDMOM,SBI Nifty Midcap 150 Momentum 50 ETF,
544723,SEDEMAC,Sedemac Mechatronics Ltd,
544724,ELFIN,Elfin Agro India Ltd,
544725,BANK10ADD,DSP BSE Top 10 Banks ETF,
544726,KOTYARK,Kotyark Industries Ltd,
544731,RSL,Rajputana Stainless Ltd,
544732,INNOVISION,Innovision Ltd,
544733,GSPCROP,GSP Crop Science Ltd,
544735,NOVUS,Novus Loyalty Ltd,
544737,VALUE,Mirae Asset Nifty 500 Value 50 ETF,
544738,SPML,Speciality Medicines Ltd,
544739,CMPDI,Central Mine Planning & Design Institute Ltd,
544740,TIPCO,Tipco Engineering India Ltd,
544741,HIGHNESS,Highness Microelectronics Ltd,
544742,SAIPARENT,Sai Parenterals Ltd,
544743,AMIRCHAND,Amir Chand Jagdish Kumar (Exports) Ltd,
544744,POWERICA,Powerica Ltd,
544745,SBINMID150,SBI Nifty Midcap 150 ETF,
544746,SCDL,Safety Controls & Devices Ltd,
544747,EMIAC,Emiac Technologies Ltd,
